group,feature,value
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.0588235294117647
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.25
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.2307692307692307
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0555555555555555
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0588235294117647
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0714285714285714
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.1818181818181818
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1538461538461538
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.2727272727272727
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0555555555555555
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0588235294117647
HumanMimic,correction_ratio,0.1818181818181818
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.2
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.25
HumanMimic,correction_ratio,0.0625
HumanMimic,correction_ratio,0.2307692307692307
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.2307692307692307
HumanMimic,correction_ratio,0.2
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1538461538461538
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.25
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0714285714285714
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.1818181818181818
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.2222222222222222
HumanMimic,correction_ratio,0.1818181818181818
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.25
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.2222222222222222
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1818181818181818
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0588235294117647
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.1538461538461538
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.1818181818181818
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0666666666666666
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.25
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.1333333333333333
HumanMimic,correction_ratio,0.0588235294117647
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.0714285714285714
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.2
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0714285714285714
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0714285714285714
HumanMimic,correction_ratio,0.25
HumanMimic,correction_ratio,0.0666666666666666
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.1538461538461538
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0555555555555555
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.2
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.2
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0714285714285714
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.1818181818181818
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.0714285714285714
HumanMimic,correction_ratio,0.2307692307692307
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.2
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.2222222222222222
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0714285714285714
HumanMimic,correction_ratio,0.2857142857142857
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.2727272727272727
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.2222222222222222
HumanMimic,correction_ratio,0.1818181818181818
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.25
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.25
HumanMimic,correction_ratio,0.1818181818181818
HumanMimic,correction_ratio,0.2222222222222222
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.2
HumanMimic,correction_ratio,0.0526315789473684
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0714285714285714
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.25
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.2857142857142857
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.1333333333333333
HumanMimic,correction_ratio,0.0625
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.1176470588235294
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0555555555555555
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0555555555555555
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0714285714285714
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0625
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.25
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.2
HumanMimic,correction_ratio,0.2
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.25
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.2222222222222222
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0714285714285714
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0714285714285714
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.1333333333333333
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.25
HumanMimic,correction_ratio,0.0526315789473684
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.125
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1428571428571428
HumanMimic,correction_ratio,0.0909090909090909
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.1
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.1111111111111111
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.2
HumanMimic,correction_ratio,0.0714285714285714
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0833333333333333
HumanMimic,correction_ratio,0.0
HumanMimic,correction_ratio,0.0769230769230769
HumanMimic,correction_ratio,0.1666666666666666
HumanMimic,correction_ratio,0.0
